id	name	website	start_date	end_date
277028	Keynsham Farmers Market	http://www.somersetfarmersmarkets.co.uk/markets/keynsham/	2019-11-09	2019-11-09
280118	Craft Market	http://www.altoncraftmarket.co.uk/dates.htm	2019-11-09	2019-11-09
950	Autumn Show & Game Fair	https://www.seas.org.uk/autumn-show/#	2020-10-03	2020-10-04
13285	Sahba Home & Garden Show	http://www.sahbahomeshow.com/	2020-04-03	2020-04-05
21437	Study And Go Abroad Fair-Montreal	https://www.studyandgoabroad.com/montreal/	2020-02-29	2020-02-29
147501	Nourished Festival	https://nourishedfestival.com/expos/new-york	2020-10-03	2020-10-04
249048	Career & Job Fair	https://www.lakeheadu.ca/students/academic-success/student-success-centre/career-advising-job-preparation/career-fairs	2020-02-05	2020-02-06
72654	Broadstairs Food Festival	https://www.broadstairsfoodfestival.org.uk/	2020-10-02	2020-10-04
218393	Record and Cd Fairs Coventry	https://www.vinylbank.co.uk/fairinfo.php?fid=705	2019-12-07	2019-12-07
275934	Tavistock Farmers Market	http://www.tavistockfarmersmarket.com/marketcalendar.php	2019-11-09	2019-11-09
277027	Frome Farmers Market	http://www.somersetfarmersmarkets.co.uk/markets/frome/	2019-11-09	2019-11-09
282539	Hampshire Farmers Market Alton	https://www.hampshirefarmersmarkets.co.uk/market-locations/?market=1	2019-11-09	2019-11-09
297116	Premier Music Fairs York	http://premierfairs.co.uk/	2019-12-07	2019-12-07
300075	Canterbury Collectors Fair	https://ukoldpostcards.com/my-postcard-fairs/	2019-12-14	2019-12-14
330005	Toy Fairs	http://srptoyfairs1.co.uk/	2019-11-30	2019-11-30
358970	Leeds Record and Book Fair	https://www.leedsrecordandbookfair.com/2018-fairs/	2019-11-09	2019-11-09
222406	Pbfa Book Fair Sherborne	https://www.pbfa.org/fairs/sherborne-2	2020-04-11	2020-04-11
176503	Provincial Booksellers Fairs Association Book Fair Sherborne	https://www.pbfa.org/fairs/sherborne-2	2020-04-11	2020-04-11
300768	Michigan Reptile and Pet Expo	http://michiganreptileshow.com/show%20dates.html	2019-11-09	2019-11-09
309084	Postcard Fair - Clive Baker	http://postcard.co.uk/fair_organiser.php?ref=177	2019-12-14	2019-12-14
107031	Keepsake Collection Art And Craft Shows Saginaw	https://keepsakecollectionshows.com/exhibitorinfo.php#2020	2020-04-04	2020-04-04
110318	Father's Day Craft Fair	http://www.ayrshirecraftfair.co.uk/dates.html	2019-11-02	2019-11-02
320738	Artisan Crafts Vintage & Gift Fair	https://www.eventissima.co.uk/	2019-11-09	2019-11-09
374954	World Free Zone (Hengqin) Summit	http://en.wfzsummit.com	2019-10-29	2019-10-30
330988	Madchen Klamotte Aachen	https://maedchenklamotte.de/	2020-05-17	2020-05-17
343309	Womens Expo Chaska	https://www.cadybethshows.com/	2020-04-25	2020-04-25
148054	Main Memorial Park Flea Market & Collectible Show	https://www.jcpromotions.info/calendar/event/clifton-new-jersey-727	2019-11-09	2019-11-09
205088	"Toy, Hobby, Nascar & Sports Show"	http://www.insidepitchpromotions.com/schedule.htm	2020-01-04	2020-01-04
208719	Youth Education & Travel Fairs	https://jugendbildungsmesse.de/jubi-standorte/auslandsjahr-stuttgart-baden-wuerttemberg/	2020-01-18	2020-01-18
283659	Townsend Toy & Train Fair	http://tttf.co.uk/	2019-11-30	2019-11-30
303500	Trunk Show Walnut Creek	https://www.essensedesigns.com/martina-liana/trunk-shows/?fwp_show_country=usa&fwp_show_area=ca&fwp_location_brand=martina	2020-01-24	2020-01-25
304099	Trunk Show	https://www.essensedesigns.com/martina-liana/trunk-shows/?fwp_show_country=usa&fwp_show_area=tx&fwp_location_brand=martina	2020-01-10	2020-01-11
327270	Trunk Show Rockville Centre	https://www.essensedesigns.com/martina-liana/trunk-shows/?fwp_show_area=ny&fwp_location_brand=martina	2019-11-01	2019-11-02
328470	Madchen Klamotte Hamburg	http://maedchenklamotte.de/termine-hamburg/	2019-11-09	2019-11-09
401247	Conference of Indian Orthopaedic Association	http://ioacon2019.com/index.php	2019-11-19	2019-11-24
415692	Solar Asset Management Mena	https://mena.solar-asset.management/	2019-11-17	2019-11-18
326398	Neuro Leadership Summit	https://summit.neuroleadership.com/program/	2019-11-19	2019-11-20
403260	IEEE Middle East & North Africa COMMunications Conference	http://www.menacomm2019.org/	2019-11-19	2019-11-21
404241	International Conference on Soft Computing & Machine Intelligence	http://www.iscmi.us/	2019-11-19	2019-11-20
174799	International Future Mining Conference	http://futuremining.ausimm.com/	2019-11-19	2019-11-20
313961	Flower Garden	http://expo.vn.ua/ua/exibitions/vystavki/	2020-04-01	2020-04-04
313687	Fashion Shower	http://expo.vn.ua/ua/exibitions/vystavki/111/03-02-2020/	2020-02-03	2020-02-06
