id	name	website	start_date	end_date
397089	"Banking, Finance & Insurance Expo"	http://www.bfiexpo.pk	2019-10-24	2019-10-26
326624	Summit Education Initiative - College Attainment Team Meeting	https://seisummit.org/events/college-attainment-team-meeting-january-2020/	2020-01-13	2020-01-13
8378	International Specialized Exhibition of Shoes and Accessories	https://artexpo.ua/en/index.htm	2020-04-07	2020-04-10
309708	Brick Lane Gallery Art in Mind	https://thebricklanegallery.com/	2020-01-21	2020-02-03
349785	Times Union Job Fair	https://www.timesunionjobfair.com/	2020-01-20	2020-01-20
40678	Glass	https://www.targiglass.pl/pl/targi_glass_w_pigulce/o_targach/	2019-11-20	2019-11-23
143930	Making Cosmetics	https://www.making-cosmetics.it/	2019-11-20	2019-11-21
398870	World Cancer Congress	https://worldcancercongress.in/	2019-11-20	2019-11-21
309827	International Conference on Agricultural and Biological Science	http://iser.co/Conference2019/Japan/10/ICABS/	2019-10-26	2019-10-27
178434	China International Fashion Fair	http://en.chiconline.com.cn/	2020-03-11	2020-03-13
309834	"International Conference on Science, Health and Medicine"	http://iser.co/Conference2019/Japan/10/ICSHM/	2019-10-26	2019-10-27
434075	Lean Six Sigma Green Belt 4-days Bootcamp in New York City	http://www.certificationplanner.com	2019-10-29	2019-11-01
433949	Lean Six Sigma Black Belt 4-days Bootcamp in Nashville	http://www.certificationplanner.com	2019-11-05	2019-11-08
433941	Lean Six Sigma Black Belt 4-days Bootcamp in Washington	http://www.certificationplanner.com	2019-10-29	2019-11-01
422256	"Project Management Professional 4-days Bootcamp in San Francisco, CA"	https://www.certificationplanner.com/APM/Project-Management-Professional-(PMP)/ICT/Albany/12/1/1	2019-10-29	2019-11-01
434294	Lean Six Sigma Green Belt 4-days Bootcamp in Tampa	http://www.certificationplanner.com	2019-10-29	2019-11-01
433783	Lean Six Sigma Black Belt 4-days Bootcamp in Vancouver	https://www.certificationplanner.com/APM/Project-Management-Professional-(PMP)/ICT/Calgary/12/2/107	2019-11-05	2019-11-08
433674	Lean Six Sigma Black Belt 4-days Bootcamp in Honolulu	http://www.certificationplanner.com	2019-11-05	2019-11-08
434838	Lean Six Sigma Green Belt 4-days Bootcamp in Orange County	http://www.certificationplanner.com	2019-10-29	2019-11-01
433547	Lean Six Sigma Black Belt 4-days Bootcamp in Palo Alto	http://www.certificationplanner.com	2019-11-05	2019-11-08
433785	Lean Six Sigma Black Belt 4-days Bootcamp in Edmonton	https://www.certificationplanner.com/LSS/Lean-Six-Sigma-Black-Belt-(LSSBB)/ICT/Edmonton/8/2/108	2019-11-05	2019-11-08
433589	Lean Six Sigma Black Belt 4-days Bootcamp in Detroit	http://www.certificationplanner.com	2019-11-05	2019-11-08
433543	Lean Six Sigma Black Belt 4-days Bootcamp in New York City	http://www.certificationplanner.com	2019-10-29	2019-11-01
433787	Lean Six Sigma Black Belt 4-days Bootcamp in Calgary	https://www.certificationplanner.com/LSS/Lean-Six-Sigma-Black-Belt-(LSSBB)/ICT/Calgary/8/2/107	2019-11-05	2019-11-08
66825	Building & Construction Myanmar	https://www.cpmmyanmar.com/cpmm/2020/en/index.asp	2020-10-21	2020-10-23
433789	Lean Six Sigma Black Belt 4-days Bootcamp in San Jose	https://www.certificationplanner.com/APM/Project-Management-Professional-(PMP)/ICT/Calgary/12/2/107	2019-11-05	2019-11-08
368782	International Conference on Education & Management	https://iaarhies.org/conference-in-london-uk-2/	2019-12-28	2019-12-29
244623	Vintage Market Days	https://vintagemarketdays.com/market/wichita/event.php?EventId=566	2020-03-13	2020-03-15
338758	Vintage Market Days	https://vintagemarketdays.com/market/birmingham/event.php?EventId=550	2020-02-28	2020-03-01
433580	Lean Six Sigma Black Belt 4-days Bootcamp in Saint Paul	http://www.certificationplanner.com	2019-10-29	2019-11-01
303015	International Conference on Physical & Life Sciences	https://iaarhies.org/icpls-2019-london-uk-2/	2019-12-28	2019-12-29
422171	"Project Management Professional 4-days Bootcamp in Irvine, CA"	https://www.certificationplanner.com/APM/Project-Management-Professional-(PMP)/ICT/Albany/12/1/1	2019-10-29	2019-11-01
183579	Fort Myers Home & Remodeling Show	https://www.professionalshowmanagement.com/fmhs-winter-2020	2020-01-10	2020-01-12
434563	Lean Six Sigma Green Belt 4-days Bootcamp in Portland	http://www.certificationplanner.com	2019-10-29	2019-11-01
369776	Advanced Practice Providers Oncology Summit	https://apponcologysummit.mededmanager.com/store/2019-app-oncology-summit-san-francisco	2020-08-14	2020-08-15
434673	Lean Six Sigma Green Belt 4-days Bootcamp in Albuquerque	http://www.certificationplanner.com	2019-10-29	2019-11-01
328492	World Summit AI	http://worldsummit.ai/	2020-10-07	2020-10-08
140264	Michigan Shoe Market	https://www.michiganshoeshow.com/showdates	2020-02-22	2020-02-24
433665	Lean Six Sigma Black Belt 4-days Bootcamp in Indianapolis	http://www.certificationplanner.com	2019-10-29	2019-11-01
422307	"Project Management Professional 4-days Bootcamp in Augusta, ME"	https://www.certificationplanner.com/APM/Project-Management-Professional-(PMP)/ICT/Albany/12/1/1	2019-10-29	2019-11-01
394353	Hawaii Hemepath Conference	https://www.pathcme.com/	2020-09-14	2020-09-18
435056	ITIL Foundation 2-days Bootcamp in Lexington	https://www.certificationplanner.com/ITSA/ITIL-Foundation/ICT/Lexington/11/1/50	2019-11-07	2019-11-08
434841	Lean Six Sigma Green Belt 4-days Bootcamp in Palo Alto	http://www.certificationplanner.com	2019-10-29	2019-11-01
434458	Lean Six Sigma Green Belt 4-days Bootcamp in Memphis	http://www.certificationplanner.com	2019-10-29	2019-11-01
435417	ITIL Foundation 2-days Bootcamp in Eugene	https://www.certificationplanner.com/ITSA/ITIL-Foundation/ICT/Eugene/11/1/31	2019-11-07	2019-11-08
394372	Hawaii Surgpath Conference	https://www.pathcme.com	2020-09-14	2020-09-18
433749	Lean Six Sigma Black Belt 4-days Bootcamp in Los Angeles	http://www.certificationplanner.com	2019-10-29	2019-11-01
435071	ITIL Foundation 2-days Bootcamp in Springfield	https://www.certificationplanner.com/ITSA/ITIL-Foundation/ICT/Springfield/11/1/92	2019-11-07	2019-11-08
200062	Florida Homeschool Convention	https://fpea.com/events/4614/2020-fpea-homeschool-convention	2020-05-21	2020-05-23
434899	Lean Six Sigma Green Belt 4-days Bootcamp in Winnipeg	http://www.certificationplanner.com	2019-10-29	2019-11-01
435088	ITIL Foundation 2-days Bootcamp in Wichita	https://www.certificationplanner.com/APM/Project-Management-Professional-(PMP)/ICT/Calgary/12/2/107	2019-11-07	2019-11-08
435464	ITIL Foundation 2-days Bootcamp in Greenville	https://www.certificationplanner.com/ITSA/ITIL-Foundation/ICT/Greenville/11/1/38	2019-11-07	2019-11-08
435434	ITIL Foundation 2-days Bootcamp in Providence	https://www.certificationplanner.com/ITSA/ITIL-Foundation/ICT/Providence/11/1/74	2019-11-07	2019-11-08
434296	Lean Six Sigma Green Belt 4-days Bootcamp in Indianapolis	http://www.certificationplanner.com	2019-11-05	2019-11-08
272207	Dons Fabulous Crystal River Gun Show	http://www.donsfabulouscrystalrivergunshow.com/home.html	2020-02-15	2020-02-16
434263	Lean Six Sigma Green Belt 4-days Bootcamp in Louisville	http://www.certificationplanner.com	2019-10-29	2019-11-01
434076	Lean Six Sigma Green Belt 4-days Bootcamp in Boston	http://www.certificationplanner.com	2019-11-05	2019-11-08
422254	"Project Management Professional 4-days Bootcamp in Jefferson City, MO"	https://www.certificationplanner.com/APM/Project-Management-Professional-(PMP)/ICT/Albany/12/1/1	2019-10-29	2019-11-01
407776	International Railway Summit	http://www.irits.org/irs8/	2019-11-20	2019-11-22
317530	Principles of Prevention in Primary Care Practice: Pearls and Pitfalls	http://preventionprinciples.com/	2020-05-17	2020-05-19
447432	Cosmo Electrical and Power Exhibition	http://www.cosmoexpo2019.com/	2019-11-22	2019-11-24
434463	Lean Six Sigma Green Belt 4-days Bootcamp in Chihuahua	http://www.certificationplanner.com	2019-11-05	2019-11-08
28158	SAGSE Latin America Buenos Aires	http://www.monografie.com/eng/	2019-11-20	2019-11-22
71870	Brighton Jobs Fair	https://www.thejobfairs.co.uk/job-fairs	2020-02-07	2020-02-07
433862	Lean Six Sigma Black Belt 4-days Bootcamp in Charlotte	http://www.certificationplanner.com	2019-10-29	2019-11-01
71858	Norwich Jobs Fair	https://www.thejobfairs.co.uk/	2020-11-04	2020-11-04
447435	Advanced Functional Materials Congress	https://www.advancedmaterialscongress.org/mar20/	2020-03-23	2020-03-25
447436	World Congress on Infectious Diseases	http://tropicaldiseases.congressseries.com/home	2020-09-14	2020-09-16
248682	Construction News Summit	https://summit.constructionnews.co.uk/programme-0	2019-12-03	2019-12-04
378901	Global Banking Transformation Conference	https://c-parity.com/5th-global-banking-transformation-conference/	2020-03-05	2020-03-06
447166	ICOI World Congress Dallas	https://www.icoi.org/events/	2023-09-28	2023-09-30
447170	Indian Colloquium on Micropaleontology and Stratigraphy	http://icms2019.com/	2019-11-04	2019-11-06
447046	AI for CPG Summit Austin	https://www.re-work.co/events/ai-for-cpg-summit-texas-2020	2020-05-21	2020-05-22
435098	ITIL Foundation 2-days Bootcamp in Toronto	https://www.certificationplanner.com/ITSA/ITIL-Foundation/ICT/Albany/11/1/1	2019-11-07	2019-11-08
305318	Developing Executive Leadership	https://www.amanet.org/training/seminars/developing-executive-leadership.aspx	2019-11-11	2019-11-13
447077	The International Smoke Symposium	https://www.iawfonline.org/event/3rd-international-smoke-symposium/	2020-04-20	2020-04-24
447101	Annual Statewide Preservation Conference	https://www.mhpn.org/happenings/annual-conference/	2020-05-14	2020-05-16
447086	AVETRA Conference	http://avetra.org.au/pages/upcoming-events.html	2020-04-23	2020-04-24
447096	Quality and Sustainability in ELT Conference	https://www.englishnewzealand.co.nz/conference.php	2019-11-22	2019-11-23
447178	International Conference on Emerging Trends in Catalysis	https://vit.ac.in/etc/welcome-msg.html	2020-01-06	2020-01-08
447437	International Conference on Industrial Biotechnology and Bioprocessing	http://industrial-biotechnology.alliedacademies.com/	2020-02-17	2020-02-18
57739	Illinois Education & Technology Conference	http://www.il-edtech.org/	2019-11-13	2019-11-15
447136	International Conference on Ecomaterials	http://www.icem14.org/	2020-02-05	2020-02-07
447185	Region V Head Start Conference	https://www.memberleap.com/members/evr/reg_event.php?orgcode=OHSA&evid=16958595	2019-11-12	2019-11-15
446872	International Conference on Dam Safety Management and Engineering	https://icdsme2019.mycold.mncold.org.my/index.php	2019-11-19	2019-11-21
447439	International Conference on Resources and Environment Sciences	http://www.icres.org/	2020-06-05	2020-06-07
447440	The International Conference on Chemical Materials and Process	http://www.iccmp.org	2020-07-02	2020-07-04
447441	World Obesity and Weight Management Congress	https://www.obesityworldconference.com/	2020-10-26	2020-10-28
434960	Lean Six Sigma Green Belt 4-days Bootcamp in Ottawa	http://www.certificationplanner.com	2019-11-05	2019-11-08
304628	PERE Global Investor Forum	https://www.peievents.com/en/event/pere-investor-forum-seoul-2019/	2019-11-20	2019-11-20
447442	Global Conference on Plastic Aesthetic and Reconstructive Surgery	https://plasticsurgeryconferences.com/	2020-06-25	2020-06-26
433034	"Project Management Professional 4-days Bootcamp in Orlando, FL"	http://www.certificationplanner.com	2019-10-29	2019-11-01
299065	Editions Artists Books Fair	http://eabfair.org/about/	2019-10-24	2019-10-27
434674	Lean Six Sigma Green Belt 4-days Bootcamp in Charlotte	http://www.certificationplanner.com	2019-11-05	2019-11-08
422210	"Project Management Professional 4-days Bootcamp in Denver, CO"	https://www.certificationplanner.com/APM/Project-Management-Professional-(PMP)/ICT/Albany/12/1/1	2019-10-29	2019-11-01
443174	ICPM Discussion Forum	https://icpmnetwork.com/company/roster/companyRosterDetails.html?companyId=18724&companyRosterId=77	2019-10-27	2019-10-29
364018	Skin Microbiome Congress	https://skinmicrobiomecongress.com/events/skin-microbiome-east-2020#events	2020-05-19	2020-05-20
435484	ITIL Foundation 2-days Bootcamp in Spokane	https://www.certificationplanner.com/ITSA/ITIL-Foundation/ICT/Albany/11/1/1	2019-11-07	2019-11-08
388765	Customer Contact West	https://www.customercontactmindxchange.com/west19/?eID=1755	2019-10-27	2019-10-30
336827	International Conference on Natural Science and Environment	http://theiier.org/Conference2020/SaudiArabia/2/ICNSE/	2020-03-28	2020-03-29
434410	ITIL Foundation 2-days Bootcamp in Palo Alto	https://www.certificationplanner.com/ITSA/ITIL-Foundation/ICT/Albany/11/1/1	2019-11-07	2019-11-08
151993	East Bay Mini Maker Faire	https://eastbay.makerfaire.com/	2019-10-27	2019-10-27
328717	International Research-to-Practice Conference	http://conferences.nis.edu.kz/?page_id=6422&lang=en	2019-10-24	2019-10-25
433944	Lean Six Sigma Black Belt 4-days Bootcamp in Raleigh	http://www.certificationplanner.com	2019-10-29	2019-11-01
340877	RMLA Conference & Trade Show	http://rmla.org/2020-rmla-conference/	2020-05-11	2020-05-14
433911	Lean Six Sigma Black Belt 4-days Bootcamp in Charleston	http://www.certificationplanner.com	2019-10-29	2019-11-01
