id	name	website	start_date	end_date
340859	Energy Business Forum	http://www.richmonditalia.it/energy/	2020-04-01	2020-04-03
70995	Stuttgart Antiquarian Book Fair	http://www.stuttgarter-antiquariatsmesse.de/besucherinformationen.html	2020-01-24	2020-01-26
105476	Eau Claire Gun Show	http://www.bearingarmsgs.com/p/2013-s.html	2020-01-31	2020-02-01
249593	Education Career Fair	https://secc.usask.ca/recruit/education.php#JoinUs	2020-01-29	2020-01-29
202751	Hampshire Farmers Market Emsworth	https://www.hampshirefarmersmarkets.co.uk/attendees/?market=875	2019-11-16	2019-11-16
277610	Crewkerne Farmers Market	http://www.somersetfarmersmarkets.co.uk/markets/crewkerne/	2019-11-16	2019-11-16
288961	Downtown Hays Market	https://www.downtownhays.com/downtown-hays-market	2019-11-09	2019-11-09
300692	Dallas Card Shows	http://www.dallascardshow.com/	2019-11-16	2019-11-16
319725	Sans London	https://www.sans.org/event/london-november-2019	2019-11-11	2019-11-16
330011	Toy Fairs	http://srptoyfairs1.co.uk/	2019-12-28	2019-12-28
330845	Wedding Showcase	https://www.blackstockestate.co.uk/whats-on/	2019-11-10	2019-11-10
176501	Provincial Booksellers Fairs Association Book Fair Uppingham	https://www.pbfa.org/fairs/uppingham-1-2	2020-10-17	2020-10-17
72552	Alcester & Arden Food Festivals	http://www.alcesterfoodfestival.org.uk/	2020-05-16	2020-05-16
161779	Art and Craft Shows	http://www.afairtoremember.com/	2020-04-04	2020-04-04
252096	Washington Parish Free Fair	http://thefreefair.com/future-fair-dates/	2020-10-21	2020-10-24
285676	Ruffles and Rust Expo	https://www.rufflesandrustexpo.com/texas	2020-03-14	2020-03-14
281635	Chickasha Auto Swap Meet	http://www.chickashaautoswapmeet.com/	2020-05-07	2020-05-09
303269	Charlotte Auto Fair	http://www.charlotte-autofair.com/calendar/	2020-10-15	2020-10-17
310340	MotorTechna Brno	http://www.motortechna.cz/	2020-10-24	2020-10-24
321404	Plymouth Record and CD Fair	http://www.handsomedicksrecords.co.uk/record-fairs	2020-03-14	2020-03-14
73919	Jubi - Youth Education Fair Munich	https://jugendbildungsmesse.de/jubi-standorte/auslandsjahr-muenchen/	2020-02-08	2020-02-08
178423	Student Exchange Fair	https://www.aufindiewelt.de/messen/16112019-stuttgart/	2019-11-16	2019-11-16
258934	Nachtflohmarkt Leipzig	https://www.nachtflohmaerkte.de/leipzig/	2019-11-16	2019-11-16
